booking_id,booking_date,arrival_date,lead_time,customer_country,market_segment,repeated_guest,customer_type,adults,children,rooms,stay_length,room_type,reserved_rate,deposit_type,special_requests,booking_channel,cancelled,cancellation_date,occupancy_level,holiday,event,cancellation_reason,revenue,est_revpar,arrival_weekday,booking_month,arrival_month
BK100161,2024-05-20,2024-06-04,15,GBR,Online TA,0,Transient,2,1,1,1,A,137,No Deposit,2,Travel Agent,0,,High,0,0,,137,102.75,1,5,6
BK100162,2023-04-04,2023-04-28,24,BRA,Direct,1,Contract,2,0,1,3,A,103,Refundable,0,Travel Agent,0,,Medium,0,0,,309,61.8,4,4,4
BK100163,2025-02-12,2025-02-16,4,IND,Offline TA/TO,0,Transient,1,0,1,7,E,182,No Deposit,0,OTA,0,,Low,0,0,,1274,91.0,6,2,2
BK100164,2023-02-18,2023-02-21,3,CAN,Offline TA/TO,0,Group,1,0,2,1,D,170,Refundable,1,Direct,0,,Low,0,0,,340,85.0,1,2,2
BK100165,2025-05-31,2025-06-15,15,JPN,Online TA,0,Transient-Party,1,0,1,8,A,105,Refundable,0,Direct,0,,High,0,0,,840,78.75,6,5,6
BK100166,2023-04-23,2023-04-26,3,AUS,Online TA,1,Group,2,1,2,1,D,186,Refundable,0,Corporate,0,,Medium,0,1,,372,111.6,2,4,4
BK100167,2023-06-06,2023-07-19,43,FRA,Online TA,0,Transient,3,0,1,3,B,171,No Deposit,0,OTA,0,,Peak,0,0,,513,153.9,2,6,7
BK100168,2024-10-04,2024-11-03,30,ESP,Direct,0,Transient,3,0,1,6,C,82,No Deposit,0,OTA,0,,Low,0,0,,492,41.0,6,10,11
BK100169,2023-06-13,2023-09-04,83,ESP,Direct,0,Transient,2,2,1,3,C,86,Refundable,1,Direct,1,2023-08-23,High,0,0,Change of plans,258,60.2,0,6,9
BK100170,2025-03-22,2025-04-20,29,CHN,Direct,0,Group,2,0,3,1,D,152,No Deposit,0,Corporate,0,,Medium,0,0,,456,91.2,6,3,4
BK100171,2024-11-27,2024-12-01,4,GBR,Direct,0,Transient,4,0,1,3,C,93,No Deposit,0,Direct,0,,Peak,0,0,,279,74.4,6,11,12
BK100172,2024-03-08,2024-03-09,1,USA,Online TA,0,Transient,2,2,1,4,A,97,No Deposit,3,Travel Agent,0,,Medium,0,0,,388,53.35,5,3,3
BK100173,2024-09-02,2024-12-30,119,ESP,Online TA,0,Transient,1,0,1,4,C,108,No Deposit,0,Direct,0,,Peak,0,0,,432,86.4,0,9,12
BK100174,2023-03-07,2023-03-12,5,ESP,Offline TA/TO,0,Transient,1,0,1,1,A,99,Refundable,1,OTA,0,,Medium,0,0,,99,54.45,6,3,3
BK100175,2024-01-30,2024-02-18,19,CAN,Online TA,0,Transient,3,2,1,1,C,70,Non Refund,2,Direct,0,,Low,0,0,,70,35.0,6,1,2
BK100176,2024-01-26,2024-02-03,8,ESP,Online TA,0,Transient,1,1,1,3,A,83,No Deposit,0,OTA,0,,Low,0,0,,249,41.5,5,1,2
BK100177,2024-09-02,2024-12-01,90,ESP,Online TA,0,Transient,2,0,1,5,D,199,No Deposit,2,Direct,0,,Peak,0,0,,995,159.2,6,9,12
BK100178,2024-04-24,2024-05-20,26,USA,Online TA,0,Transient,1,0,1,3,B,155,Non Refund,1,OTA,0,,Medium,0,0,,465,100.75,0,4,5
BK100179,2024-06-25,2024-07-26,31,USA,Offline TA/TO,0,Transient,2,0,1,4,A,124,Refundable,0,OTA,0,,Peak,0,0,,496,111.6,4,6,7
BK100180,2023-09-15,2023-09-25,10,USA,Online TA,0,Transient-Party,1,0,1,4,B,159,No Deposit,0,Direct,0,,High,0,0,,636,111.3,0,9,9
BK100181,2024-07-20,2024-08-02,13,BRA,Offline TA/TO,1,Transient,2,0,1,2,B,178,No Deposit,1,Direct,0,,Peak,0,0,,356,151.3,4,7,8
BK100182,2025-05-31,2025-06-09,9,ESP,Online TA,0,Transient,1,0,1,2,D,197,Refundable,1,Direct,1,2025-06-07,High,0,0,Change of plans,394,147.75,0,5,6
BK100183,2023-01-12,2023-03-10,57,IND,Online TA,0,Transient,1,0,1,4,B,145,No Deposit,0,OTA,0,,Medium,0,0,,580,79.75,4,1,3
BK100184,2024-11-27,2025-02-06,71,GBR,Offline TA/TO,0,Transient,2,1,1,3,B,116,Refundable,1,OTA,0,,Low,0,0,,348,58.0,3,11,2
BK100185,2025-01-08,2025-01-27,19,GBR,Groups,0,Transient-Party,1,1,1,4,C,82,Non Refund,0,OTA,1,2025-01-26,Low,1,0,Travel issue,328,36.9,0,1,1
BK100186,2023-04-28,2023-07-07,70,GBR,Corporate,0,Transient,2,0,1,5,A,114,No Deposit,1,OTA,0,,Peak,0,0,,570,102.6,4,4,7
BK100187,2024-11-29,2025-01-02,34,IND,Online TA,0,Contract,2,0,1,1,B,123,No Deposit,1,OTA,1,2024-12-25,Low,0,0,Visa delay,123,55.35,3,11,1
BK100188,2025-06-25,2025-10-16,113,GBR,Direct,1,Transient,1,0,1,3,A,88,Refundable,1,Direct,0,,Medium,0,0,,264,52.8,3,6,10
BK100189,2024-07-03,2024-08-07,35,USA,Direct,0,Contract,1,0,1,2,A,143,Refundable,0,Direct,0,,Peak,0,0,,286,121.55,2,7,8
BK100190,2025-02-07,2025-03-12,33,ESP,Direct,0,Transient,1,0,1,7,A,87,No Deposit,2,Direct,0,,Medium,0,0,,609,47.85,2,2,3
BK100191,2023-10-01,2023-10-02,1,CAN,Online TA,1,Transient,3,0,1,5,C,100,Refundable,0,OTA,0,,Medium,0,0,,500,60.0,0,10,10
BK100192,2025-02-26,2025-05-03,66,GBR,Offline TA/TO,0,Group,2,0,4,4,C,82,No Deposit,1,Direct,0,,Medium,0,0,,1312,53.3,5,2,5
BK100193,2024-10-18,2024-12-29,72,GBR,Online TA,0,Transient,3,0,1,1,B,163,No Deposit,0,OTA,0,,Peak,0,0,,163,130.4,6,10,12
BK100194,2023-12-15,2023-12-24,9,CHN,Online TA,0,Transient,4,0,1,2,A,134,No Deposit,1,Corporate,0,,Peak,0,0,,268,107.2,6,12,12
BK100195,2023-04-25,2023-06-10,46,FRA,Offline TA/TO,0,Group,2,0,2,2,B,178,Refundable,1,OTA,0,,High,0,0,,712,133.5,5,4,6
BK100196,2023-10-28,2023-11-16,19,GBR,Online TA,0,Transient,1,0,1,6,D,154,Refundable,1,Direct,0,,Low,0,0,,924,77.0,3,10,11
BK100197,2024-03-21,2024-03-21,0,BRA,Online TA,0,Transient,2,0,1,3,A,95,Non Refund,1,Direct,0,,Medium,0,0,,285,52.25,3,3,3
BK100198,2023-06-11,2023-06-18,7,IND,Complementary,0,Group,2,0,3,2,B,171,No Deposit,0,OTA,0,,High,0,0,,1026,128.25,6,6,6
BK100199,2024-04-09,2024-05-17,38,IND,Direct,0,Transient,3,0,1,2,B,158,No Deposit,0,Direct,0,,Medium,0,0,,316,102.7,4,4,5
BK100200,2023-01-04,2023-02-03,30,ESP,Online TA,0,Transient,1,0,1,1,C,73,Non Refund,0,OTA,1,2023-01-07,Low,0,0,Budget approval delay,73,36.5,4,1,2
BK100201,2025-01-09,2025-02-14,36,USA,Direct,0,Group,2,0,2,1,A,91,Refundable,0,OTA,1,2025-01-16,Low,0,0,Corporate reshuffling,182,45.5,4,1,2
BK100202,2025-06-15,2025-09-13,90,ITA,Direct,0,Transient,2,1,1,4,D,172,Refundable,1,Direct,1,2025-07-26,High,0,0,Visa delay,688,120.4,5,6,9
BK100203,2025-01-06,2025-01-18,12,CHN,Direct,0,Group,3,0,2,5,D,139,No Deposit,0,Corporate,1,2025-01-18,Low,0,0,Family emergency,1390,62.55,5,1,1
BK100204,2023-09-27,2024-01-25,120,FRA,Direct,1,Transient,3,0,1,1,C,75,Refundable,1,OTA,0,,Low,0,1,,75,33.75,3,9,1
BK100205,2024-05-27,2024-08-14,79,IND,Offline TA/TO,0,Transient,2,0,1,1,B,200,No Deposit,0,Direct,0,,Peak,0,1,,200,170.0,2,5,8
BK100206,2025-02-19,2025-03-28,37,IND,Corporate,0,Transient,1,0,1,1,C,99,Refundable,2,Direct,0,,Medium,0,0,,99,54.45,4,2,3
BK100207,2023-07-02,2023-08-08,37,IND,Direct,0,Transient,3,1,1,5,B,187,No Deposit,0,OTA,0,,Peak,0,0,,935,158.95,1,7,8
BK100208,2024-06-03,2024-06-26,23,DEU,Direct,0,Transient,2,1,1,1,C,101,No Deposit,1,Direct,0,,High,0,0,,101,75.75,2,6,6
BK100209,2023-04-19,2023-08-19,122,CHN,Offline TA/TO,0,Transient,1,0,1,2,D,185,Refundable,1,Corporate,0,,Peak,0,0,,370,157.25,5,4,8
BK100210,2025-06-10,2025-07-01,21,ITA,Online TA,0,Transient,2,1,1,8,A,117,Non Refund,0,Corporate,0,,Peak,0,0,,936,105.3,1,6,7
BK100211,2024-10-02,2024-10-04,2,IND,Online TA,0,Contract,2,0,1,3,A,91,No Deposit,2,OTA,0,,Medium,0,0,,273,54.6,4,10,10
BK100212,2023-11-02,2023-12-02,30,ITA,Corporate,0,Transient,2,1,1,1,C,95,No Deposit,1,OTA,0,,Peak,0,0,,95,76.0,5,11,12
BK100213,2025-05-11,2025-08-03,84,DEU,Groups,0,Transient,3,0,1,3,A,131,Non Refund,1,OTA,1,2025-07-15,Peak,0,0,Change of plans,393,111.35,6,5,8
BK100214,2024-10-16,2024-11-21,36,FRA,Corporate,0,Transient,1,0,1,6,D,163,Non Refund,1,OTA,0,,Low,0,0,,978,81.5,3,10,11
BK100215,2024-06-03,2024-06-08,5,ESP,Online TA,1,Transient,2,0,1,1,C,102,Non Refund,2,Direct,0,,High,0,0,,102,76.5,5,6,6
BK100216,2024-09-15,2024-11-19,65,USA,Corporate,0,Group,4,0,4,4,B,126,No Deposit,1,OTA,1,2024-11-03,Low,0,0,Weather concerns,2016,63.0,1,9,11
BK100217,2023-07-23,2023-09-27,66,IND,Direct,0,Transient,1,0,1,3,B,144,No Deposit,3,OTA,0,,High,0,1,,432,100.8,2,7,9
BK100218,2023-06-06,2023-06-12,6,CAN,Online TA,0,Group,2,0,2,3,A,117,No Deposit,3,OTA,0,,High,0,0,,702,87.75,0,6,6
BK100219,2024-01-18,2024-02-15,28,USA,Direct,0,Transient,2,0,1,3,B,124,No Deposit,3,Direct,0,,Low,0,0,,372,62.0,3,1,2
BK100220,2025-02-19,2025-02-25,6,IND,Direct,1,Transient,1,0,1,3,C,74,No Deposit,2,OTA,0,,Low,0,0,,222,37.0,1,2,2
BK100221,2023-06-15,2023-07-09,24,AUS,Corporate,0,Transient,1,0,1,4,D,174,Non Refund,2,OTA,1,2023-07-07,Peak,0,0,Found cheaper option,696,156.6,6,6,7
BK100222,2024-07-06,2024-07-30,24,IND,Corporate,0,Transient,1,0,1,2,D,211,Non Refund,0,Travel Agent,0,,Peak,0,0,,422,189.9,1,7,7
BK100223,2025-03-08,2025-04-24,47,IND,Online TA,0,Group,2,0,3,2,D,160,No Deposit,0,OTA,1,2025-03-28,Medium,0,0,Illness,960,96.0,3,3,4
BK100224,2024-06-27,2024-07-04,7,IND,Direct,0,Transient,1,1,1,3,D,231,Refundable,1,OTA,0,,Peak,0,0,,693,207.9,3,6,7
BK100225,2023-01-01,2023-02-12,42,DEU,Corporate,1,Transient,2,0,1,5,A,95,No Deposit,1,Direct,0,,Low,0,0,,475,47.5,6,1,2
BK100226,2024-09-05,2024-09-08,3,CAN,Online TA,0,Contract,4,0,1,1,A,116,Non Refund,0,Corporate,0,,High,0,0,,116,81.2,6,9,9
BK100227,2023-11-28,2024-01-02,35,CAN,Online TA,0,Transient,2,0,1,5,D,146,No Deposit,2,OTA,0,,Low,0,0,,730,65.7,1,11,1
BK100228,2024-05-15,2024-05-24,9,FRA,Online TA,0,Transient,1,0,1,6,A,114,Refundable,0,Direct,0,,Medium,0,0,,684,74.1,4,5,5
BK100229,2023-01-20,2023-04-03,73,IND,Direct,0,Transient,2,0,1,2,A,107,Non Refund,0,OTA,0,,Medium,0,0,,214,64.2,0,1,4
BK100230,2023-04-25,2023-08-28,125,JPN,Direct,0,Transient,1,0,1,1,B,157,No Deposit,2,OTA,1,2023-08-07,Peak,1,0,Family emergency,157,133.45,0,4,8
BK100231,2024-01-07,2024-03-17,70,CHN,Corporate,0,Transient,1,0,1,1,D,141,Non Refund,2,OTA,0,,Medium,0,0,,141,77.55,6,1,3
BK100232,2025-06-18,2025-06-24,6,USA,Online TA,0,Group,1,0,3,3,A,97,No Deposit,0,OTA,0,,High,0,0,,873,72.75,1,6,6
BK100233,2025-05-01,2025-07-09,69,IND,Corporate,0,Contract,2,0,1,4,B,186,No Deposit,0,Direct,0,,Peak,0,0,,744,167.4,2,5,7
BK100234,2025-04-06,2025-04-24,18,GBR,Groups,0,Transient,2,0,1,3,B,137,No Deposit,0,Direct,1,2025-04-15,Medium,0,0,Change of plans,411,82.2,3,4,4
BK100235,2023-11-11,2023-12-26,45,IND,Online TA,0,Transient,2,0,1,3,A,121,Non Refund,1,Direct,0,,Peak,1,0,,363,96.8,1,11,12
BK100236,2023-09-03,2023-09-08,5,GBR,Direct,0,Group,2,1,3,2,B,150,Non Refund,1,OTA,0,,High,0,0,,900,105.0,4,9,9
BK100237,2023-03-01,2023-04-04,34,GBR,Online TA,0,Contract,2,0,1,5,A,112,Non Refund,2,OTA,0,,Medium,0,0,,560,67.2,1,3,4
BK100238,2023-09-04,2023-10-18,44,GBR,Corporate,0,Transient,2,1,1,3,B,136,Non Refund,2,OTA,0,,Medium,0,0,,408,81.6,2,9,10
BK100239,2025-06-18,2025-07-11,23,IND,Online TA,0,Transient,1,1,1,2,B,174,No Deposit,1,OTA,0,,Peak,0,0,,348,156.6,4,6,7
BK100240,2024-08-03,2024-09-26,54,GBR,Direct,0,Transient,2,0,1,3,C,98,No Deposit,0,Corporate,0,,High,0,0,,294,68.6,3,8,9
BK100241,2023-03-22,2023-06-16,86,USA,Online TA,0,Transient,2,0,1,1,D,201,Non Refund,0,Direct,0,,High,0,0,,201,150.75,4,3,6
BK100242,2023-03-29,2023-05-03,35,IND,Online TA,0,Group,2,0,2,6,B,129,Non Refund,1,OTA,0,,Medium,0,0,,1548,83.85,2,3,5
BK100243,2025-01-19,2025-01-29,10,USA,Online TA,1,Transient,2,1,1,2,B,122,Non Refund,0,Direct,0,,Low,0,0,,244,54.9,2,1,1
BK100244,2024-05-12,2024-05-13,1,USA,Online TA,0,Transient,2,1,1,1,A,97,No Deposit,0,Corporate,0,,Medium,0,0,,97,63.05,0,5,5
BK100245,2025-04-15,2025-04-15,0,BRA,Corporate,1,Transient,2,0,1,1,B,155,No Deposit,0,OTA,0,,Medium,0,0,,155,93.0,1,4,4
BK100246,2023-03-12,2023-03-16,4,DEU,Online TA,0,Transient,1,0,1,1,A,88,No Deposit,0,OTA,0,,Medium,0,0,,88,48.4,3,3,3
BK100247,2025-02-17,2025-02-26,9,IND,Corporate,0,Transient,2,0,1,4,A,103,No Deposit,0,Corporate,0,,Low,0,0,,412,51.5,2,2,2
BK100248,2024-06-29,2024-07-11,12,FRA,Online TA,0,Group,2,0,4,1,A,117,No Deposit,0,Direct,0,,Peak,0,0,,468,105.3,3,6,7
BK100249,2025-02-23,2025-03-18,23,GBR,Online TA,0,Transient,1,0,1,3,A,72,No Deposit,0,Direct,0,,Medium,0,0,,216,39.6,1,2,3
BK100250,2023-05-09,2023-09-12,126,ITA,Online TA,0,Transient,2,0,1,3,B,154,No Deposit,0,OTA,0,,High,0,0,,462,107.8,1,5,9
BK100251,2023-05-12,2023-05-20,8,DEU,Direct,0,Transient,2,0,1,4,A,125,No Deposit,0,Travel Agent,0,,Medium,0,0,,500,81.25,5,5,5
BK100252,2024-11-06,2025-01-11,66,JPN,Corporate,0,Transient,2,0,1,3,D,140,Refundable,0,Direct,0,,Low,0,0,,420,63.0,5,11,1
BK100253,2024-05-01,2024-05-04,3,AUS,Online TA,1,Transient,2,0,1,5,D,185,Non Refund,0,Direct,0,,Medium,0,0,,925,120.25,5,5,5
BK100254,2024-07-16,2024-08-15,30,CHN,Online TA,0,Transient,1,0,1,4,D,176,Non Refund,0,Corporate,1,2024-08-07,Peak,0,0,Family emergency,704,149.6,3,7,8
BK100255,2023-06-19,2023-07-24,35,BRA,Offline TA/TO,0,Transient,3,0,1,4,C,106,No Deposit,0,Direct,0,,Peak,0,0,,424,95.4,0,6,7
BK100256,2023-09-29,2023-10-11,12,USA,Online TA,0,Contract,2,0,1,6,C,85,No Deposit,0,Direct,0,,Medium,0,0,,510,51.0,2,9,10
BK100257,2024-06-24,2024-06-24,0,ESP,Offline TA/TO,1,Transient,2,0,1,1,C,110,No Deposit,0,OTA,0,,High,0,0,,110,82.5,0,6,6
BK100258,2025-06-12,2025-06-17,5,JPN,Online TA,0,Group,4,0,4,1,B,147,Refundable,1,OTA,0,,High,0,0,,588,110.25,1,6,6
BK100259,2024-09-13,2024-09-17,4,ESP,Corporate,0,Transient,3,0,1,4,A,122,No Deposit,0,OTA,0,,High,0,0,,488,85.4,1,9,9
BK100260,2024-03-09,2024-03-15,6,USA,Groups,0,Transient,2,0,1,3,B,123,Refundable,0,Direct,0,,Medium,0,1,,369,67.65,4,3,3
BK100261,2023-08-05,2023-09-09,35,IND,Online TA,0,Contract,2,0,1,1,C,109,No Deposit,0,Direct,0,,High,0,0,,109,76.3,5,8,9
BK100262,2024-07-06,2024-09-16,72,GBR,Online TA,0,Transient,2,0,1,1,C,111,No Deposit,0,Travel Agent,0,,High,0,0,,111,77.7,0,7,9
BK100263,2025-02-12,2025-03-10,26,JPN,Online TA,0,Transient,2,0,1,1,B,125,Non Refund,0,OTA,0,,Medium,0,0,,125,68.75,0,2,3
BK100264,2025-01-17,2025-02-03,17,CAN,Online TA,0,Contract,2,2,1,3,C,73,No Deposit,0,OTA,0,,Low,0,0,,219,36.5,0,1,2
BK100265,2024-12-07,2024-12-12,5,ITA,Online TA,0,Transient,2,1,1,1,D,219,No Deposit,0,Direct,0,,Peak,0,0,,219,175.2,3,12,12
BK100266,2023-07-25,2023-07-29,4,USA,Online TA,0,Transient,3,0,1,5,A,133,Refundable,0,Direct,1,2023-07-26,Peak,0,0,Illness,665,119.7,5,7,7
BK100267,2024-12-31,2025-05-12,132,IND,Online TA,0,Group,2,0,4,4,C,90,Non Refund,0,OTA,0,,Medium,0,0,,1440,58.5,0,12,5
BK100268,2023-11-16,2023-11-28,12,CAN,Online TA,0,Transient,1,0,1,4,D,155,No Deposit,0,OTA,0,,Low,0,0,,620,77.5,1,11,11
BK100269,2024-02-13,2024-02-15,2,USA,Complementary,0,Transient,1,0,1,3,B,127,No Deposit,0,OTA,0,,Low,0,0,,381,63.5,3,2,2
BK100270,2024-11-18,2025-01-03,46,IND,Offline TA/TO,0,Transient,2,0,1,4,A,80,No Deposit,0,Corporate,0,,Low,0,0,,320,36.0,4,11,1
BK100271,2024-10-27,2024-11-02,6,DEU,Online TA,0,Transient,2,2,1,2,A,84,Non Refund,2,Direct,0,,Low,0,0,,168,42.0,5,10,11
BK100272,2024-01-18,2024-02-05,18,IND,Direct,0,Transient,3,2,1,4,C,85,No Deposit,0,Direct,0,,Low,0,0,,340,42.5,0,1,2
BK100273,2024-03-24,2024-06-10,78,GBR,Online TA,0,Transient,1,0,1,2,C,115,No Deposit,0,Travel Agent,1,2024-03-30,High,0,1,Budget approval delay,230,86.25,0,3,6
BK100274,2024-06-13,2024-06-24,11,FRA,Online TA,0,Transient,2,0,1,1,D,236,No Deposit,0,OTA,1,2024-06-18,High,0,0,Budget approval delay,236,177.0,0,6,6
BK100275,2024-04-07,2024-07-13,97,ITA,Direct,0,Transient,2,0,1,4,A,124,No Deposit,1,OTA,1,2024-05-17,Peak,1,0,Family emergency,496,111.6,5,4,7
BK100276,2023-05-04,2023-05-19,15,DEU,Groups,0,Transient,2,0,1,6,B,133,No Deposit,0,Direct,0,,Medium,0,0,,798,86.45,4,5,5
BK100277,2023-09-11,2023-09-30,19,ESP,Direct,0,Transient,1,0,1,4,A,122,Refundable,1,Direct,0,,High,0,0,,488,85.4,5,9,9
BK100278,2023-08-19,2023-09-08,20,USA,Online TA,0,Transient,2,0,1,3,A,107,No Deposit,1,Direct,0,,High,0,0,,321,74.9,4,8,9
BK100279,2023-03-07,2023-03-26,19,GBR,Direct,0,Transient,2,1,1,3,D,175,Non Refund,0,OTA,1,2023-03-08,Medium,0,0,Illness,525,96.25,6,3,3
BK100280,2023-12-13,2023-12-18,5,USA,Offline TA/TO,0,Transient,2,0,1,4,C,100,Refundable,1,OTA,0,,Peak,0,0,,400,80.0,0,12,12
BK100281,2023-01-22,2023-03-22,59,IND,Online TA,0,Transient,2,0,1,5,D,168,No Deposit,1,Direct,0,,Medium,0,0,,840,92.4,2,1,3
BK100282,2024-08-25,2024-09-24,30,IND,Online TA,0,Transient,3,0,1,2,B,137,No Deposit,2,OTA,1,2024-09-01,High,0,0,Change of dates,274,95.9,1,8,9
BK100283,2024-07-21,2024-08-21,31,JPN,Online TA,0,Transient,2,2,1,1,C,109,Refundable,1,OTA,0,,Peak,0,0,,109,92.65,2,7,8
BK100284,2023-08-24,2023-09-24,31,ITA,Online TA,0,Transient,1,0,1,3,C,104,Non Refund,2,OTA,0,,High,0,0,,312,72.8,6,8,9
BK100285,2024-08-25,2024-09-06,12,GBR,Direct,0,Transient,2,1,1,2,D,197,Non Refund,2,OTA,1,2024-09-03,High,0,0,Change of plans,394,137.9,4,8,9
BK100286,2023-08-14,2023-09-16,33,USA,Online TA,0,Transient,1,0,1,1,C,98,Non Refund,0,Corporate,0,,High,0,0,,98,68.6,5,8,9
BK100287,2023-01-08,2023-02-25,48,JPN,Direct,0,Transient,2,0,1,5,E,182,No Deposit,0,OTA,0,,Low,0,0,,910,91.0,5,1,2
BK100288,2023-03-14,2023-04-13,30,FRA,Direct,0,Transient,2,2,1,1,C,72,No Deposit,2,OTA,0,,Medium,0,0,,72,43.2,3,3,4
BK100289,2024-12-25,2025-01-04,10,IND,Online TA,0,Group,1,0,3,3,E,183,No Deposit,2,OTA,0,,Low,0,0,,1647,82.35,5,12,1
BK100290,2024-10-08,2024-10-13,5,FRA,Online TA,0,Transient,1,0,1,2,D,150,No Deposit,0,OTA,1,2024-10-10,Medium,0,0,Weather concerns,300,90.0,6,10,10
BK100291,2023-03-02,2023-03-18,16,FRA,Online TA,0,Transient,2,0,1,3,D,161,No Deposit,0,OTA,0,,Medium,0,0,,483,88.55,5,3,3
BK100292,2023-08-23,2023-08-23,0,BRA,Offline TA/TO,0,Transient,1,0,1,4,B,177,Refundable,0,OTA,0,,Peak,0,0,,708,150.45,2,8,8
BK100293,2023-03-11,2023-03-14,3,GBR,Groups,0,Transient,1,0,1,6,A,91,Refundable,0,OTA,1,2023-03-14,Medium,0,0,Change of plans,546,50.05,1,3,3
BK100294,2023-02-02,2023-02-24,22,GBR,Offline TA/TO,0,Transient,2,0,1,3,D,164,Refundable,0,Corporate,1,2023-02-21,Low,0,0,Change of plans,492,82.0,4,2,2
BK100295,2025-05-30,2025-08-08,70,GBR,Groups,1,Transient,2,0,1,2,A,123,No Deposit,0,Travel Agent,0,,Peak,0,0,,246,104.55,4,5,8
BK100296,2023-12-05,2024-01-28,54,IND,Corporate,1,Transient,2,1,1,3,A,88,No Deposit,0,Direct,0,,Low,1,0,,264,39.6,6,12,1
BK100297,2023-03-14,2023-03-19,5,DEU,Corporate,0,Transient,2,0,1,2,D,161,Refundable,3,OTA,1,2023-03-17,Medium,0,0,Budget approval delay,322,88.55,6,3,3
BK100298,2024-06-10,2024-06-16,6,FRA,Offline TA/TO,0,Transient,2,0,1,6,A,110,Non Refund,0,OTA,1,2024-06-11,High,0,0,Change of plans,660,82.5,6,6,6
BK100299,2023-09-01,2023-09-06,5,FRA,Groups,0,Transient,1,2,1,6,A,105,No Deposit,1,OTA,1,2023-09-04,High,0,0,Travel issue,630,73.5,2,9,9
BK100300,2023-10-13,2023-11-17,35,BRA,Offline TA/TO,0,Transient,3,0,1,4,B,135,No Deposit,0,Travel Agent,0,,Low,0,0,,540,67.5,4,10,11
BK100301,2024-11-16,2025-02-05,81,ESP,Direct,0,Transient,1,0,1,2,B,120,No Deposit,0,OTA,0,,Low,0,0,,240,60.0,2,11,2
BK100302,2024-05-12,2024-07-08,57,ITA,Online TA,0,Transient,2,0,1,1,D,225,No Deposit,0,Direct,0,,Peak,0,0,,225,202.5,0,5,7
BK100303,2023-08-08,2023-09-03,26,AUS,Online TA,0,Transient,1,1,1,1,B,167,Non Refund,0,OTA,0,,High,0,1,,167,116.9,6,8,9
BK100304,2024-07-06,2024-08-01,26,ESP,Online TA,0,Transient,1,1,1,3,C,104,Refundable,0,Direct,0,,Peak,0,0,,312,88.4,3,7,8
BK100305,2023-05-16,2023-05-26,10,FRA,Online TA,0,Transient,2,2,1,4,A,116,No Deposit,0,Direct,0,,Medium,0,0,,464,75.4,4,5,5
BK100306,2025-01-10,2025-01-11,1,IND,Direct,0,Transient,2,0,1,2,B,116,No Deposit,0,OTA,0,,Low,1,0,,232,52.2,5,1,1
BK100307,2025-06-22,2025-07-20,28,CHN,Online TA,1,Transient,2,0,1,3,B,212,No Deposit,0,OTA,0,,Peak,0,0,,636,190.8,6,6,7
BK100308,2024-08-07,2024-09-16,40,BRA,Complementary,0,Transient,3,0,1,4,B,151,No Deposit,0,OTA,0,,High,0,0,,604,105.7,0,8,9
BK100309,2024-08-13,2024-08-24,11,USA,Direct,0,Transient,3,0,1,6,A,114,Refundable,1,Direct,0,,Peak,1,0,,684,96.9,5,8,8
BK100310,2024-04-29,2024-05-20,21,ITA,Offline TA/TO,0,Contract,2,0,1,5,A,95,Refundable,0,Direct,0,,Medium,0,0,,475,61.75,0,4,5
BK100311,2023-09-06,2023-10-26,50,DEU,Online TA,0,Transient,2,1,1,1,A,101,No Deposit,1,OTA,0,,Medium,0,0,,101,60.6,3,9,10
BK100312,2025-03-14,2025-03-22,8,FRA,Online TA,0,Transient,2,0,1,2,B,147,Refundable,2,Direct,0,,Medium,0,0,,294,80.85,5,3,3
BK100313,2024-04-29,2024-07-05,67,IND,Online TA,0,Group,3,0,4,2,A,131,No Deposit,1,OTA,0,,Peak,0,0,,1048,117.9,4,4,7
BK100314,2025-04-06,2025-05-21,45,ITA,Direct,0,Transient,2,1,1,3,B,146,No Deposit,1,OTA,0,,Medium,0,0,,438,94.9,2,4,5
BK100315,2024-02-21,2024-03-15,23,JPN,Online TA,0,Transient,2,1,1,6,B,119,Non Refund,1,OTA,1,2024-02-23,Medium,0,0,Change of dates,714,65.45,4,2,3
BK100316,2023-07-14,2023-09-12,60,ESP,Corporate,0,Transient,2,0,1,1,A,118,No Deposit,2,OTA,0,,High,0,0,,118,82.6,1,7,9
BK100317,2023-04-07,2023-04-30,23,IND,Online TA,0,Transient,2,0,1,6,A,86,Non Refund,1,Direct,0,,Medium,0,0,,516,51.6,6,4,4
BK100318,2023-04-10,2023-05-23,43,FRA,Offline TA/TO,0,Contract,2,0,1,1,D,169,Refundable,1,OTA,1,2023-04-11,Medium,0,0,Found cheaper option,169,109.85,1,4,5
BK100319,2024-11-05,2024-12-10,35,JPN,Groups,0,Transient,2,1,1,4,A,124,No Deposit,0,OTA,0,,Peak,1,0,,496,99.2,1,11,12
BK100320,2024-03-17,2024-04-16,30,CAN,Online TA,1,Transient,2,0,1,7,A,91,Non Refund,1,Travel Agent,0,,Medium,0,1,,637,54.6,1,3,4
BK100321,2023-12-29,2024-01-09,11,FRA,Online TA,0,Transient-Party,3,0,1,1,A,73,Refundable,1,Corporate,0,,Low,0,0,,73,32.85,1,12,1
BK100322,2024-03-09,2024-03-18,9,ESP,Direct,0,Transient,2,1,1,1,B,122,No Deposit,1,Travel Agent,0,,Medium,0,0,,122,67.1,0,3,3
